D,fcy,Ac,As,αsc,Nu0,C,Ns,Vs,Vc,N
114.0,142.75942,8958.43994727051,1248.59458424273,0.139376341371039,1785.83109217972,358.141562509236,506.929401202548,312148.646060682,2239609.98681763,1550.0
114.0,142.75942,8958.43994727051,1248.59458424273,0.139376341371039,1785.83109217972,358.141562509236,506.929401202548,312148.646060682,2239609.98681763,1550.0
114.0,151.95696,8958.43994727051,1248.59458424273,0.139376341371039,1868.22670193233,358.141562509236,506.929401202548,312148.646060682,2239609.98681763,1617.0
114.0,151.95696,8958.43994727051,1248.59458424273,0.139376341371039,1868.22670193233,358.141562509236,506.929401202548,312148.646060682,2239609.98681763,1617.0
114.0,142.75942,8075.43250012603,2131.60203138721,0.26396134589125,2065.16972940087,358.141562509236,912.325669433726,532900.507846803,2018858.12503151,1836.0
114.0,142.75942,8075.43250012603,2131.60203138721,0.26396134589125,2065.16972940087,358.141562509236,912.325669433726,532900.507846803,2018858.12503151,1836.0
219.0,145.26784,34306.9771753639,3361.50413934108,0.0979831047823997,6250.98753172601,688.008791136165,1267.28706053159,2016902.48360465,20584186.3052184,5290.0
219.0,151.95696,34306.9771753639,3361.50413934108,0.0979831047823997,6480.47101888928,688.008791136165,1267.28706053159,2016902.48360465,20584186.3052184,5474.0
219.0,145.26784,31102.5526687023,6565.92864600267,0.211105780157067,7019.81945879564,688.008791136165,2501.61881412702,3939557.1876016,18661531.6012214,6121.0
219.0,151.95696,31102.5526687023,6565.92864600267,0.211105780157067,7227.86816590291,688.008791136165,2501.61881412702,3939557.1876016,18661531.6012214,6288.0
110.0,108.520086218302,7853.98163397448,1649.33614313464,0.21,1363.60896844761,345.575191894877,511.294204371739,494800.842940393,2356194.49019234,1580.0
113.0,108.520086218302,7853.98163397448,2174.76751444753,0.2769,1550.41513621353,354.999969855647,698.100372137658,652430.25433426,2356194.49019234,2076.0
113.0,108.520086218302,7853.98163397448,2174.76751444753,0.2769,1550.41513621353,354.999969855647,698.100372137658,652430.25433426,2356194.49019234,2048.0
110.0,110.456022271224,7853.98163397448,1649.33614313464,0.21,1378.81377465181,345.575191894877,511.294204371739,494800.842940393,2356194.49019234,1620.0
110.0,110.456022271224,7853.98163397448,1649.33614313464,0.21,1378.81377465181,345.575191894877,511.294204371739,494800.842940393,2356194.49019234,1621.0
110.0,110.456022271224,7853.98163397448,1649.33614313464,0.21,1395.30713608315,345.575191894877,527.787565803086,494800.842940393,2356194.49019234,1645.0
110.0,110.456022271224,7853.98163397448,1649.33614313464,0.21,1395.30713608315,345.575191894877,527.787565803086,494800.842940393,2356194.49019234,1709.0
110.0,110.456022271224,7853.98163397448,1649.33614313464,0.21,1395.30713608315,345.575191894877,527.787565803086,494800.842940393,2356194.49019234,1655.0
113.0,110.456022271224,7853.98163397448,2174.76751444753,0.2769,1565.61994241773,354.999969855647,698.100372137658,652430.25433426,2356194.49019234,2096.0
113.0,110.456022271224,7853.98163397448,2174.76751444753,0.2769,1565.61994241773,354.999969855647,698.100372137658,652430.25433426,2356194.49019234,2172.0
113.0,139.402875633958,7853.98163397448,2174.76751444753,0.2769,1792.96799708999,354.999969855647,698.100372137658,652430.25433426,2356194.49019234,2379.0
113.0,139.402875633958,7853.98163397448,2174.76751444753,0.2769,1792.96799708999,354.999969855647,698.100372137658,652430.25433426,2356194.49019234,2415.0
108.0,134.701316648291,7088.21842466197,2072.66575320587,0.292409972299169,1765.20466399614,339.292006587698,810.412309503493,621799.72596176,2126465.52739859,2141.0
108.0,134.701316648291,7088.21842466197,2072.66575320587,0.292409972299169,1765.20466399614,339.292006587698,810.412309503493,621799.72596176,2126465.52739859,2146.0
110.0,139.402875633958,7853.98163397448,1649.33614313464,0.21,1622.65519075542,345.575191894877,527.787565803086,494800.842940393,2356194.49019234,1693.0
110.0,139.402875633958,7853.98163397448,1649.33614313464,0.21,1622.65519075542,345.575191894877,527.787565803086,494800.842940393,2356194.49019234,1641.0
110.0,139.402875633958,7853.98163397448,1649.33614313464,0.21,1622.65519075542,345.575191894877,527.787565803086,494800.842940393,2356194.49019234,1734.0
108.0,75.3326110253583,7238.22947387088,1922.65470399695,0.265625,1000.94389031468,339.292006587698,455.669164847278,622940.124095013,2345186.34953417,1730.0
108.0,75.3326110253583,7238.22947387088,1922.65470399695,0.265625,1000.94389031468,339.292006587698,455.669164847278,622940.124095013,2345186.34953417,1780.0
108.0,75.3326110253583,7238.22947387088,1922.65470399695,0.265625,1000.94389031468,339.292006587698,455.669164847278,622940.124095013,2345186.34953417,1760.0
108.0,71.6451137816979,4536.45979178366,4624.42438608418,1.01939058171745,1596.73188412159,339.292006587698,1271.71670617315,1498313.50109127,1469812.97253791,2100.0
108.0,71.6451137816979,4536.45979178366,4624.42438608418,1.01939058171745,1596.73188412159,339.292006587698,1271.71670617315,1498313.50109127,1469812.97253791,2150.0
108.0,71.6451137816979,4536.45979178366,4624.42438608418,1.01939058171745,1596.73188412159,339.292006587698,1271.71670617315,1498313.50109127,1469812.97253791,2160.0
133.0,102.251340904079,12667.6869774374,1225.22113490002,0.0967201934403869,1650.60210871713,417.831822927442,355.314129121006,490088.453960008,5067074.79097498,2000.0
133.0,102.251340904079,12667.6869774374,1225.22113490002,0.0967201934403869,1650.60210871713,417.831822927442,355.314129121006,490088.453960008,5067074.79097498,2005.0
133.0,102.251340904079,12076.2821603992,1816.6259519383,0.15042924037461,1812.50309675321,417.831822927442,577.687052716378,726650.380775319,4830512.86415967,2250.0
133.0,102.251340904079,12076.2821603992,1816.6259519383,0.15042924037461,1812.50309675321,417.831822927442,577.687052716378,726650.380775319,4830512.86415967,2200.0
133.0,102.251340904079,11309.7335529233,2583.17455941421,0.228402777777778,1977.88493094798,417.831822927442,821.449509893718,1033269.82376568,4523893.4211693,2300.0
133.0,102.251340904079,11309.7335529233,2583.17455941421,0.228402777777778,1977.88493094798,417.831822927442,821.449509893718,1033269.82376568,4523893.4211693,2350.0
133.0,143.735684895259,11309.7335529233,2583.17455941421,0.228402777777778,2447.06180810603,417.831822927442,821.449509893718,1033269.82376568,4523893.4211693,2950.0
133.0,143.735684895259,11309.7335529233,2583.17455941421,0.228402777777778,2447.06180810603,417.831822927442,821.449509893718,1033269.82376568,4523893.4211693,2950.0
133.0,102.251340904079,10568.3176866761,3324.5904256614,0.314580856123662,2044.75587800473,417.831822927442,964.131223441805,1329836.17026456,4227327.07467043,2500.0
133.0,102.251340904079,10568.3176866761,3324.5904256614,0.314580856123662,2044.75587800473,417.831822927442,964.131223441805,1329836.17026456,4227327.07467043,2550.0
133.0,102.251340904079,10028.749148422,3864.15896391544,0.385308168219907,2478.376818449,417.831822927442,1452.92377043221,1545663.58556618,4011499.65936881,3200.0
133.0,102.251340904079,10028.749148422,3864.15896391544,0.385308168219907,2478.376818449,417.831822927442,1452.92377043221,1545663.58556618,4011499.65936881,3100.0
133.0,143.735684895259,10028.749148422,3864.15896391544,0.385308168219907,2894.41289792339,417.831822927442,1452.92377043221,1545663.58556618,4011499.65936881,3450.0
133.0,143.735684895259,10028.749148422,3864.15896391544,0.385308168219907,2894.41289792339,417.831822927442,1452.92377043221,1545663.58556618,4011499.65936881,3450.0
133.0,143.735684895259,9331.31557932508,4561.59253301238,0.488847740089218,2873.93812686025,417.831822927442,1532.69509109216,1824637.01320495,3732526.23173003,3500.0
133.0,143.735684895259,9331.31557932508,4561.59253301238,0.488847740089218,2873.93812686025,417.831822927442,1532.69509109216,1824637.01320495,3732526.23173003,3500.0
133.0,70.9076143329658,11499.014510302,2393.89360203542,0.208182501195273,1605.35257477736,417.831822927442,789.984888671689,957557.440814169,4599605.80412082,2039.0
133.0,70.9076143329658,11499.014510302,2393.89360203542,0.208182501195273,1605.35257477736,417.831822927442,789.984888671689,957557.440814169,4599605.80412082,2128.0
133.0,70.9076143329658,11499.014510302,2393.89360203542,0.208182501195273,1605.35257477736,417.831822927442,789.984888671689,957557.440814169,4599605.80412082,1966.0
133.0,70.9076143329658,11499.014510302,2393.89360203542,0.208182501195273,1533.5357667163,417.831822927442,718.168080610626,957557.440814169,4599605.80412082,1978.0
133.0,70.9076143329658,10751.3154587477,3141.59265358979,0.292205420410549,1824.20844703428,417.831822927442,1061.85831691335,1256637.06143592,4300526.18349907,2550.0
133.0,70.9076143329658,10751.3154587477,3141.59265358979,0.292205420410549,1824.20844703428,417.831822927442,1061.85831691335,1256637.06143592,4300526.18349907,2552.0
133.0,70.9076143329658,10751.3154587477,3141.59265358979,0.292205420410549,1824.20844703428,417.831822927442,1061.85831691335,1256637.06143592,4300526.18349907,2430.0
133.0,70.9076143329658,10751.3154587477,3141.59265358979,0.292205420410549,1824.20844703428,417.831822927442,1061.85831691335,1256637.06143592,4300526.18349907,2512.0
121.0,70.9076143329658,9331.31557932508,2167.69893097696,0.232303678141571,1346.6541885067,380.132711084365,684.992862188719,975464.518939631,4199092.01069629,1907.0
121.0,70.9076143329658,9331.31557932508,2167.69893097696,0.232303678141571,1346.6541885067,380.132711084365,684.992862188719,975464.518939631,4199092.01069629,1902.0
152.0,70.9076143329658,15836.7685667461,2309.0706003885,0.145804403888117,1865.54458289621,477.522083345649,742.597105084941,1039081.77017482,7126545.85503577,2833.0
152.0,70.9076143329658,15836.7685667461,2309.0706003885,0.145804403888117,1865.54458289621,477.522083345649,742.597105084941,1039081.77017482,7126545.85503577,3057.0
121.0,93.9544721058434,9331.31557932508,2167.69893097696,0.232303678141571,1561.71169149724,380.132711084365,684.992862188719,975464.518939631,4199092.01069629,2165.0
121.0,93.9544721058434,9331.31557932508,2167.69893097696,0.232303678141571,1561.71169149724,380.132711084365,684.992862188719,975464.518939631,4199092.01069629,2173.0
102.0,93.9544721058434,6939.77817177985,1231.5043202072,0.177455862381168,1010.88355356961,320.442450666159,358.860358908378,554176.944093239,3122900.17730093,1326.0
102.0,93.9544721058434,6939.77817177985,1231.5043202072,0.177455862381168,1010.88355356961,320.442450666159,358.860358908378,554176.944093239,3122900.17730093,1275.0
152.0,93.9544721058434,15836.7685667461,2309.0706003885,0.145804403888117,2230.53233563599,477.522083345649,742.597105084941,1039081.77017482,7126545.85503577,2961.0
152.0,93.9544721058434,15836.7685667461,2309.0706003885,0.145804403888117,2230.53233563599,477.522083345649,742.597105084941,1039081.77017482,7126545.85503577,2870.0
140.0,132.765380595369,13511.1618792662,1882.64212332377,0.139339765162078,3714.10951497667,439.822971502571,1920.29496579025,790709.691795984,5674687.98929181,4516.0
140.0,132.765380595369,13511.1618792662,1882.64212332377,0.139339765162078,3714.10951497667,439.822971502571,1920.29496579025,790709.691795984,5674687.98929181,4312.0
140.0,132.765380595369,12759.6190891002,2634.18491348981,0.206446986786623,4731.25088987007,439.822971502571,3037.21520525375,1106357.66366572,5359040.01742208,5052.0
140.0,132.765380595369,12759.6190891002,2634.18491348981,0.206446986786623,4731.25088987007,439.822971502571,3037.21520525375,1106357.66366572,5359040.01742208,5386.0
140.0,132.765380595369,12759.6190891002,2634.18491348981,0.206446986786623,4731.25088987007,439.822971502571,3037.21520525375,1106357.66366572,5359040.01742208,5354.0
140.0,132.765380595369,11136.9823994506,4256.82160313939,0.382223967899005,4769.12880617374,439.822971502571,3290.52309922675,1787865.07331854,4677532.60776925,6339.0
140.0,132.765380595369,11136.9823994506,4256.82160313939,0.382223967899005,4769.12880617374,439.822971502571,3290.52309922675,1787865.07331854,4677532.60776925,6187.0
140.0,132.765380595369,12783.6560428113,2610.14795977866,0.204178519121409,2634.27007748468,439.822971502571,937.04311756054,1096262.14310704,5369135.53798076,3251.0
140.0,132.765380595369,12783.6560428113,2610.14795977866,0.204178519121409,2634.27007748468,439.822971502571,937.04311756054,1096262.14310704,5369135.53798076,3202.0
140.0,132.765380595369,8918.22253475632,6475.58146783367,0.726106737367998,3703.03240004842,439.822971502571,2519.0011909873,2719744.21649014,3745653.46459765,4513.0
140.0,132.765380595369,8918.22253475632,6475.58146783367,0.726106737367998,3703.03240004842,439.822971502571,2519.0011909873,2719744.21649014,3745653.46459765,4423.0
133.0,80.1263574421169,12076.2821603992,1816.6259519383,0.15042924037461,1605.26421008634,417.831822927442,637.635709130342,726650.380775319,4830512.86415967,1817.0
133.0,80.1263574421169,12076.2821603992,1816.6259519383,0.15042924037461,1605.26421008634,417.831822927442,637.635709130342,726650.380775319,4830512.86415967,1814.0
133.0,80.1263574421169,12076.2821603992,1816.6259519383,0.15042924037461,1605.26421008634,417.831822927442,637.635709130342,726650.380775319,4830512.86415967,1837.0
133.0,80.1263574421169,12076.2821603992,1816.6259519383,0.15042924037461,1605.26421008634,417.831822927442,637.635709130342,726650.380775319,4830512.86415967,1843.0
133.0,80.1263574421169,11499.014510302,2393.89360203542,0.208182501195273,1711.35903555624,417.831822927442,789.984888671689,957557.440814169,4599605.80412082,2039.0
133.0,80.1263574421169,11499.014510302,2393.89360203542,0.208182501195273,1711.35903555624,417.831822927442,789.984888671689,957557.440814169,4599605.80412082,2128.0
133.0,80.1263574421169,11499.014510302,2393.89360203542,0.208182501195273,1711.35903555624,417.831822927442,789.984888671689,957557.440814169,4599605.80412082,1966.0
133.0,80.1263574421169,11499.014510302,2393.89360203542,0.208182501195273,1711.35903555624,417.831822927442,789.984888671689,957557.440814169,4599605.80412082,1978.0
133.0,80.1263574421169,10751.3154587477,3141.59265358979,0.292205420410549,1923.32206233392,417.831822927442,1061.85831691335,1256637.06143592,4300526.18349907,2550.0
133.0,80.1263574421169,10751.3154587477,3141.59265358979,0.292205420410549,1923.32206233392,417.831822927442,1061.85831691335,1256637.06143592,4300526.18349907,2552.0
133.0,80.1263574421169,10751.3154587477,3141.59265358979,0.292205420410549,1923.32206233392,417.831822927442,1061.85831691335,1256637.06143592,4300526.18349907,2430.0
133.0,80.1263574421169,10751.3154587477,3141.59265358979,0.292205420410549,1923.32206233392,417.831822927442,1061.85831691335,1256637.06143592,4300526.18349907,2512.0
186.1,145.302871223815,26330.9525207791,869.907005779012,0.0330374301914267,4148.69850247116,584.65039283306,322.735499144014,639381.649247574,19353250.1027727,3800.0
164.1,154.705989195149,19880.6344844286,1269.20343205028,0.0638411934510631,3554.14291762366,515.535354454085,478.489693882955,807213.382783977,12644083.5320966,3500.0
168.6,160.329422491731,20307.757567629,2017.93920918033,0.0993678993094232,3988.4429758525,529.672521395239,732.511932932461,1295516.97229377,13037580.3584178,3800.0
169.0,164.201294597574,19955.6792789412,2476.07766585333,0.124078846489896,4264.70336085161,530.929158456675,987.95498867548,1592117.93914369,12831501.7763592,4350.0
168.8,153.046615435502,19458.0510026126,2920.64444226282,0.150099536786633,4298.12013682402,530.300839925957,1320.1312879028,1892577.59858631,12608817.0496929,4400.0
114.3,161.712233958104,9008.83894741572,1251.98750430861,0.138973236353365,1961.39043579174,359.084040305313,504.550964236369,312996.876077152,2252209.73685393,2422.0
114.3,161.712233958104,9008.83894741572,1251.98750430861,0.138973236353365,1961.39043579174,359.084040305313,504.550964236369,312996.876077152,2252209.73685393,2340.0
114.3,171.576289084895,9008.83894741572,1251.98750430861,0.138973236353365,2050.25411979743,359.084040305313,504.550964236369,312996.876077152,2252209.73685393,2497.0
114.3,171.576289084895,9008.83894741572,1251.98750430861,0.138973236353365,2050.25411979743,359.084040305313,504.550964236369,312996.876077152,2252209.73685393,2314.0
114.3,161.712233958104,8123.28681022183,2137.5396415025,0.263137285613595,2228.50182372644,359.084040305313,914.866966563068,534384.910375624,2030821.70255546,2610.0
114.3,161.712233958104,8123.28681022183,2137.5396415025,0.263137285613595,2228.50182372644,359.084040305313,914.866966563068,534384.910375624,2030821.70255546,2633.0
219.1,172.405975964719,34339.8146725756,3363.07493566787,0.0979351510115658,7198.35773862676,688.322950401524,1277.96847555379,2017844.96140072,20603888.8035454,7837.0
219.1,179.965345314223,34339.8146725756,3363.07493566787,0.0979351510115658,7457.94508113027,688.322950401524,1277.96847555379,2017844.96140072,20603888.8035454,8664.0
219.1,172.405975964719,31133.8193695872,6569.07023865626,0.210994679472998,7870.47227485098,688.322950401524,2502.81576092803,3941442.14319376,18680291.6217523,9085.0
219.1,179.965345314223,31133.8193695872,6569.07023865626,0.210994679472998,8105.82431472643,688.322950401524,2502.81576092803,3941442.14319376,18680291.6217523,9187.0
108.0,65.3302747519294,5541.76944093239,3619.11473693544,0.653061224489796,1918.2646570702,339.292006587698,1556.21933688224,1172593.17476708,1795533.2988621,2751.0
108.0,84.3024480705623,7389.81131940659,1771.07285846125,0.239664151344457,1301.47719708203,339.292006587698,678.498012076503,573827.606141443,2394298.86748774,2021.0
108.0,47.1970070562293,7389.81131940659,1771.07285846125,0.239664151344457,1027.27498906274,339.292006587698,678.498012076503,573827.606141443,2394298.86748774,1725.0
108.0,60.0387162072767,5541.76944093239,3619.11473693544,0.653061224489796,1888.94005963254,339.292006587698,1556.21933688224,1172593.17476708,1795533.2988621,2713.0
76.0,93.9544721058434,3848.4510006475,688.008791136164,0.178775510204082,523.261248108039,238.761041672824,161.682065916999,206402.637340849,1154535.30019425,740.3
76.0,93.9544721058434,3631.6811075498,904.77868423386,0.249134948096886,553.835672111564,238.761041672824,212.622990794957,271433.605270158,1089504.33226494,831.6
76.0,112.391958324146,4071.50407905237,464.955712731289,0.114197530864197,566.868909261296,238.761041672824,109.264592491853,139486.713819387,1221451.22371571,736.0
76.0,112.391958324146,3848.4510006475,688.008791136164,0.178775510204082,594.217010394288,238.761041672824,161.682065916999,206402.637340849,1154535.30019425,826.7
76.0,112.391958324146,3631.6811075498,904.77868423386,0.249134948096886,620.794742481281,238.761041672824,212.622990794957,271433.605270158,1089504.33226494,918.4
76.0,130.829444542448,4071.50407905237,464.955712731289,0.114197530864197,641.937209606584,238.761041672824,109.264592491853,139486.713819387,1221451.22371571,822.8
76.0,130.829444542448,3848.4510006475,688.008791136164,0.178775510204082,665.172772680537,238.761041672824,161.682065916999,206402.637340849,1154535.30019425,912.8
76.0,130.829444542448,3631.6811075498,904.77868423386,0.249134948096886,687.753812850998,238.761041672824,212.622990794957,271433.605270158,1089504.33226494,1003.8
76.0,149.26693076075,4071.50407905237,464.955712731289,0.114197530864197,717.005509951873,238.761041672824,109.264592491853,139486.713819387,1221451.22371571,909.0
76.0,149.26693076075,3848.4510006475,688.008791136164,0.178775510204082,736.128534966787,238.761041672824,161.682065916999,206402.637340849,1154535.30019425,998.4
76.0,149.26693076075,3631.6811075498,904.77868423386,0.249134948096886,754.712883220716,238.761041672824,212.622990794957,271433.605270158,1089504.33226494,1089.2
76.0,93.9544721058434,3848.4510006475,688.008791136164,0.178775510204082,567.98181953189,238.761041672824,206.402637340849,206402.637340849,1154535.30019425,824.0
76.0,93.9544721058434,3631.6811075498,904.77868423386,0.249134948096886,612.646286586764,238.761041672824,271.433605270158,271433.605270158,1089504.33226494,939.4
76.0,112.391958324146,4071.50407905237,464.955712731289,0.114197530864197,597.091030588829,238.761041672824,139.486713819387,139486.713819387,1221451.22371571,783.0
76.0,112.391958324146,3848.4510006475,688.008791136164,0.178775510204082,638.937581818139,238.761041672824,206.402637340849,206402.637340849,1154535.30019425,900.3
76.0,112.391958324146,3631.6811075498,904.77868423386,0.249134948096886,679.605356956482,238.761041672824,271.433605270158,271433.605270158,1089504.33226494,1018.7
76.0,130.829444542448,4071.50407905237,464.955712731289,0.114197530864197,672.159330934118,238.761041672824,139.486713819387,139486.713819387,1221451.22371571,869.8
76.0,130.829444542448,3848.4510006475,688.008791136164,0.178775510204082,709.893344104388,238.761041672824,206.402637340849,206402.637340849,1154535.30019425,982.5
76.0,130.829444542448,3631.6811075498,904.77868423386,0.249134948096886,746.564427326199,238.761041672824,271.433605270158,271433.605270158,1089504.33226494,1096.6
76.0,149.26693076075,4071.50407905237,464.955712731289,0.114197530864197,747.227631279407,238.761041672824,139.486713819387,139486.713819387,1221451.22371571,956.3
76.0,149.26693076075,3848.4510006475,688.008791136164,0.178775510204082,780.849106390637,238.761041672824,206.402637340849,206402.637340849,1154535.30019425,1069.4
76.0,149.26693076075,3631.6811075498,904.77868423386,0.249134948096886,813.523497695917,238.761041672824,271.433605270158,271433.605270158,1089504.33226494,1182.4
76.0,93.9544721058434,3848.4510006475,688.008791136164,0.178775510204082,636.782698645506,238.761041672824,275.203516454466,206402.637340849,1154535.30019425,919.2
76.0,93.9544721058434,3631.6811075498,904.77868423386,0.249134948096886,703.12415501015,238.761041672824,361.911473693544,271433.605270158,1089504.33226494,1069.0
76.0,112.391958324146,4071.50407905237,464.955712731289,0.114197530864197,643.586601861958,238.761041672824,185.982285092516,139486.713819387,1221451.22371571,856.9
76.0,112.391958324146,3848.4510006475,688.008791136164,0.178775510204082,707.738460931755,238.761041672824,275.203516454466,206402.637340849,1154535.30019425,1006.3
76.0,112.391958324146,3631.6811075498,904.77868423386,0.249134948096886,770.083225379868,238.761041672824,361.911473693544,271433.605270158,1089504.33226494,1155.5
76.0,130.829444542448,4071.50407905237,464.955712731289,0.114197530864197,718.654902207247,238.761041672824,185.982285092516,139486.713819387,1221451.22371571,943.7
76.0,130.829444542448,3848.4510006475,688.008791136164,0.178775510204082,778.694223218004,238.761041672824,275.203516454466,206402.637340849,1154535.30019425,1092.9
76.0,130.829444542448,3631.6811075498,904.77868423386,0.249134948096886,837.042295749585,238.761041672824,361.911473693544,271433.605270158,1089504.33226494,1241.3
76.0,149.26693076075,4071.50407905237,464.955712731289,0.114197530864197,793.723202552536,238.761041672824,185.982285092516,139486.713819387,1221451.22371571,1030.2
76.0,149.26693076075,3848.4510006475,688.008791136164,0.178775510204082,849.649985504254,238.761041672824,275.203516454466,206402.637340849,1154535.30019425,1179.2
76.0,149.26693076075,3631.6811075498,904.77868423386,0.249134948096886,904.001366119303,238.761041672824,361.911473693544,271433.605270158,1089504.33226494,1327.6
76.0,93.9544721058434,3848.4510006475,688.008791136164,0.178775510204082,705.583577759123,238.761041672824,344.004395568082,206402.637340849,1154535.30019425,1031.2
76.0,93.9544721058434,3631.6811075498,904.77868423386,0.249134948096886,793.602023433536,238.761041672824,452.38934211693,271433.605270158,1089504.33226494,1217.7
76.0,112.391958324146,4071.50407905237,464.955712731289,0.114197530864197,690.082173135087,238.761041672824,232.477856365645,139486.713819387,1221451.22371571,931.6
76.0,112.391958324146,3848.4510006475,688.008791136164,0.178775510204082,776.539340045372,238.761041672824,344.004395568082,206402.637340849,1154535.30019425,1118.0
76.0,112.391958324146,3631.6811075498,904.77868423386,0.249134948096886,860.561093803254,238.761041672824,452.38934211693,271433.605270158,1089504.33226494,1304.7
76.0,130.829444542448,4071.50407905237,464.955712731289,0.114197530864197,765.150473480376,238.761041672824,232.477856365645,139486.713819387,1221451.22371571,1018.4
76.0,130.829444542448,3848.4510006475,688.008791136164,0.178775510204082,847.495102331621,238.761041672824,344.004395568082,206402.637340849,1154535.30019425,1204.6
76.0,130.829444542448,3631.6811075498,904.77868423386,0.249134948096886,927.520164172971,238.761041672824,452.38934211693,271433.605270158,1089504.33226494,1390.6
76.0,149.26693076075,4071.50407905237,464.955712731289,0.114197530864197,840.218773825665,238.761041672824,232.477856365645,139486.713819387,1221451.22371571,1104.9
76.0,149.26693076075,3848.4510006475,688.008791136164,0.178775510204082,918.45086461787,238.761041672824,344.004395568082,206402.637340849,1154535.30019425,1290.8
76.0,149.26693076075,3631.6811075498,904.77868423386,0.249134948096886,994.479234542689,238.761041672824,452.38934211693,271433.605270158,1089504.33226494,1476.6
140.0,137.282564718853,13511.1618792662,1882.64212332377,0.139339765162078,3775.14192090752,439.822971502571,1920.29496579025,790709.691795984,5674687.98929181,4280.0
140.0,137.282564718853,13511.1618792662,1882.64212332377,0.139339765162078,3775.14192090752,439.822971502571,1920.29496579025,790709.691795984,5674687.98929181,4142.0
300.0,180.0,57255.52611167398,13430.308594096372,0.23456790123456803,15073.754251005526,942.4777960769379,4767.759550904211,12087277.734686734,51529973.50050658,15932.6
300.0,120.0,57255.52611167398,13430.308594096372,0.23456790123456803,11638.42268430509,942.4777960769379,4767.759550904211,12087277.734686734,51529973.50050658,12964.0
300.0,120.0,63793.96582195774,6891.868883812611,0.10803324099722994,10825.535585188729,942.4777960769379,3170.2596865538007,6202681.99543135,57414569.23976196,12105.8
300.0,180.0,63793.96582195774,6891.868883812611,0.10803324099722994,13102.503035648357,942.4777960769379,1619.5891876959636,6202681.99543135,57414569.23976196,12736.3
300.0,180.0,57255.52611167398,13430.308594096372,0.23456790123456803,16483.93665338565,942.4777960769379,6177.94195328433,12087277.734686734,51529973.50050658,17988.1
300.0,180.0,63793.96582195774,6891.868883812611,0.10803324099722994,14653.173534506193,942.4777960769379,3170.2596865538007,6202681.99543135,57414569.23976196,15401.7
300.0,160.0,61575.216010359945,9110.618695410405,0.14795918367346947,13086.304198528283,942.4777960769379,3234.269636870694,8199556.825869365,55417694.40932395,13797.1
300.0,100.0,63793.96582195774,6891.868883812611,0.10803324099722994,8826.01003594925,942.4777960769379,2446.613453753477,6202681.99543135,57414569.23976196,9721.4
300.0,100.0,61575.216010359945,9110.618695410405,0.14795918367346947,10348.406200924781,942.4777960769379,4190.884599888786,8199556.825869365,55417694.40932395,12152.5
300.0,200.0,61575.216010359945,9110.618695410405,0.14795918367346947,16505.927801960777,942.4777960769379,4190.884599888786,8199556.825869365,55417694.40932395,17441.4
300.0,140.0,61575.216010359945,9110.618695410405,0.14795918367346947,10761.525634871838,942.4777960769379,2140.995393421445,8199556.825869365,55417694.40932395,10939.1
300.0,100.0,61575.216010359945,9110.618695410405,0.14795918367346947,9391.79123790669,942.4777960769379,3234.269636870694,8199556.825869365,55417694.40932395,10597.7
300.0,200.0,61575.216010359945,9110.618695410405,0.14795918367346947,14456.038595493434,942.4777960769379,2140.995393421445,8199556.825869365,55417694.40932395,14094.8
300.0,200.0,57255.52611167398,13430.308594096372,0.23456790123456803,14607.227741947445,942.4777960769379,3156.1225196126475,12087277.734686734,51529973.50050658,14586.9
300.0,160.0,57255.52611167398,13430.308594096372,0.23456790123456803,13928.643728772047,942.4777960769379,4767.759550904211,12087277.734686734,51529973.50050658,14930.2
300.0,160.0,61575.216010359945,9110.618695410405,0.14795918367346947,11993.029955079035,942.4777960769379,2140.995393421445,8199556.825869365,55417694.40932395,11992.8
300.0,200.0,65144.06526483795,5541.769440932403,0.08506944444444457,15578.026995796494,942.4777960769379,2549.213942828905,4987592.496839163,58629658.738354154,15922.6
300.0,140.0,65144.06526483795,5541.769440932403,0.08506944444444457,11087.497288608316,942.4777960769379,1967.3281515310032,4987592.496839163,58629658.738354154,11484.4
300.0,200.0,61575.216010359945,9110.618695410405,0.14795918367346947,15549.312838942682,942.4777960769379,3234.269636870694,8199556.825869365,55417694.40932395,15856.3
300.0,140.0,63793.96582195774,6891.868883812611,0.10803324099722994,10826.419158122551,942.4777960769379,1895.263943048468,6202681.99543135,57414569.23976196,10992.5
300.0,180.0,57255.52611167398,13430.308594096372,0.23456790123456803,13462.117219713964,942.4777960769379,3156.1225196126475,12087277.734686734,51529973.50050658,13591.3
300.0,160.0,61575.216010359945,9110.618695410405,0.14795918367346947,12357.454702895451,942.4777960769379,2505.4201412378616,8199556.825869365,55417694.40932395,12615.5
300.0,140.0,63793.96582195774,6891.868883812611,0.10803324099722994,10550.744402770046,942.4777960769379,1619.5891876959636,6202681.99543135,57414569.23976196,10496.0
300.0,140.0,61575.216010359945,9110.618695410405,0.14795918367346947,11125.950382688254,942.4777960769379,2505.4201412378616,8199556.825869365,55417694.40932395,11527.6
300.0,200.0,65144.06526483795,5541.769440932403,0.08506944444444457,14996.141204498594,942.4777960769379,1967.3281515310032,4987592.496839163,58629658.738354154,14864.6
300.0,160.0,65144.06526483795,5541.769440932403,0.08506944444444457,12390.378593905074,942.4777960769379,1967.3281515310032,4987592.496839163,58629658.738354154,12615.1
